customer_id,txn_date,txn_type,txn_amount
303,2020-01-31,withdrawal,101
303,2020-03-16,withdrawal,565
303,2020-03-18,deposit,260
303,2020-03-07,deposit,878
478,2020-02-22,deposit,761
478,2020-02-26,deposit,330
478,2020-01-08,withdrawal,8
478,2020-01-26,deposit,967
478,2020-01-15,deposit,88
478,2020-03-03,deposit,434
478,2020-02-18,deposit,968
478,2020-03-07,deposit,55
478,2020-02-29,deposit,87
478,2020-03-09,withdrawal,680
478,2020-02-05,deposit,844
2,2020-03-24,deposit,61
280,2020-03-09,deposit,1205
280,2020-01-12,withdrawal,1834
280,2020-02-15,withdrawal,1767
280,2020-02-14,deposit,1767
280,2020-02-24,deposit,1082
280,2020-02-07,withdrawal,1016
280,2020-03-27,deposit,1214
280,2020-03-10,withdrawal,1607
280,2020-01-29,deposit,1292
280,2020-01-26,deposit,1182
277,2020-03-09,deposit,143
277,2020-03-25,deposit,900
277,2020-03-18,deposit,303
277,2020-02-16,deposit,796
434,2020-03-21,deposit,466
434,2020-02-12,withdrawal,191
434,2020-03-06,deposit,792
434,2020-03-06,withdrawal,437
434,2020-01-29,withdrawal,775
434,2020-04-02,deposit,141
434,2020-02-27,deposit,440
434,2020-04-07,deposit,692
434,2020-02-08,deposit,781
434,2020-03-10,withdrawal,758
434,2020-03-17,deposit,509
434,2020-01-31,deposit,896
434,2020-03-25,deposit,288
434,2020-02-17,deposit,734
434,2020-03-15,deposit,620
434,2020-02-18,deposit,906
434,2020-03-18,withdrawal,539
434,2020-01-16,deposit,316
389,2020-02-03,deposit,681
389,2020-03-16,deposit,563
389,2020-02-20,deposit,25
389,2020-02-07,withdrawal,375
389,2020-02-25,deposit,727
389,2020-04-02,deposit,791
389,2020-01-09,withdrawal,852
389,2020-02-24,deposit,131
389,2020-03-06,deposit,161
389,2020-02-18,deposit,832
389,2020-01-24,deposit,205
389,2020-01-10,deposit,398
256,2020-02-04,deposit,10
256,2020-04-10,withdrawal,562
256,2020-04-08,deposit,78
256,2020-04-17,deposit,327
256,2020-03-22,deposit,82
256,2020-04-04,deposit,191
256,2020-02-24,deposit,72
256,2020-03-23,withdrawal,540
256,2020-02-29,deposit,451
256,2020-03-10,deposit,354
256,2020-01-26,deposit,932
256,2020-04-20,deposit,944
256,2020-02-15,withdrawal,372
256,2020-02-26,deposit,636
256,2020-03-09,deposit,589
256,2020-02-27,deposit,962
256,2020-03-02,deposit,469
256,2020-02-20,withdrawal,278
216,2020-02-12,deposit,201
216,2020-03-21,withdrawal,181
216,2020-02-06,deposit,889
216,2020-02-23,withdrawal,780
216,2020-03-26,withdrawal,320
216,2020-01-15,deposit,763
216,2020-02-29,withdrawal,306
216,2020-01-05,deposit,721
216,2020-01-05,deposit,378
216,2020-01-30,deposit,479
216,2020-03-17,withdrawal,648
216,2020-02-14,deposit,766
216,2020-03-26,withdrawal,350
216,2020-02-02,deposit,913
216,2020-03-09,deposit,931
216,2020-01-04,deposit,567
216,2020-04-01,deposit,982
216,2020-01-10,withdrawal,673
159,2020-01-16,withdrawal,734
159,2020-01-06,deposit,236
310,2020-02-01,withdrawal,432
310,2020-03-02,deposit,850
310,2020-01-31,deposit,529
310,2020-03-29,deposit,730
310,2020-03-20,deposit,560
310,2020-02-15,withdrawal,272
310,2020-03-25,deposit,770
495,2020-02-17,deposit,422
495,2020-03-28,deposit,538
495,2020-01-24,deposit,719
495,2020-02-27,withdrawal,762
495,2020-03-21,deposit,811
495,2020-02-17,deposit,32
483,2020-01-24,deposit,588
483,2020-04-03,deposit,293
483,2020-04-14,deposit,650
483,2020-03-07,deposit,299
483,2020-03-28,withdrawal,975
483,2020-03-06,withdrawal,371
483,2020-01-30,deposit,879
483,2020-03-12,withdrawal,892
483,2020-03-30,withdrawal,926
483,2020-01-24,deposit,126
483,2020-04-15,deposit,576
483,2020-03-06,deposit,837
483,2020-01-27,deposit,36
483,2020-03-14,withdrawal,199
318,2020-03-16,deposit,6313
318,2020-03-12,withdrawal,1993
318,2020-01-27,withdrawal,1399
318,2020-02-21,withdrawal,1663
314,2020-04-06,deposit,743
314,2020-03-20,deposit,492
314,2020-02-27,deposit,28
314,2020-04-06,deposit,463
314,2020-03-05,deposit,232
314,2020-02-15,deposit,714
314,2020-04-05,withdrawal,60
314,2020-02-14,deposit,339
285,2020-02-11,deposit,998
285,2020-03-08,deposit,607
453,2020-02-16,deposit,765
453,2020-03-26,withdrawal,615
453,2020-03-14,deposit,652
453,2020-02-22,deposit,386
453,2020-02-27,deposit,381
453,2020-04-21,deposit,839
453,2020-02-04,deposit,171
453,2020-03-20,withdrawal,134
453,2020-03-01,withdrawal,5
453,2020-04-13,deposit,127
424,2020-02-14,deposit,591
424,2020-03-15,withdrawal,800
424,2020-04-05,deposit,626
424,2020-02-16,deposit,702
424,2020-02-25,deposit,903
424,2020-02-12,withdrawal,580
424,2020-01-18,deposit,932
424,2020-01-14,deposit,371
424,2020-02-04,deposit,836
424,2020-03-09,deposit,761
424,2020-02-18,deposit,323
424,2020-01-30,deposit,287
424,2020-02-18,deposit,311
424,2020-02-24,withdrawal,264
424,2020-03-05,deposit,250
424,2020-03-22,deposit,788
424,2020-03-25,deposit,791
424,2020-02-28,deposit,733
424,2020-02-29,deposit,932
210,2020-03-06,withdrawal,926
210,2020-02-06,withdrawal,486
210,2020-03-12,deposit,698
210,2020-02-23,deposit,422
210,2020-03-31,withdrawal,673
210,2020-04-08,deposit,517
210,2020-01-20,deposit,103
210,2020-02-27,deposit,64
210,2020-03-26,withdrawal,491
210,2020-02-19,withdrawal,358
210,2020-02-16,withdrawal,17
210,2020-03-09,deposit,782
210,2020-03-11,deposit,662
210,2020-01-29,withdrawal,751
210,2020-02-26,deposit,203
210,2020-02-26,deposit,579
210,2020-02-21,withdrawal,678
210,2020-02-05,deposit,883
210,2020-02-19,withdrawal,267
105,2020-03-25,deposit,329
105,2020-03-04,deposit,143
105,2020-03-15,deposit,367
105,2020-04-01,deposit,213
105,2020-01-18,deposit,701
105,2020-03-30,deposit,647
105,2020-03-13,withdrawal,848
105,2020-02-09,deposit,249
105,2020-02-28,deposit,599
105,2020-03-24,withdrawal,119
177,2020-03-18,deposit,960
177,2020-02-20,deposit,135
177,2020-03-09,deposit,706
177,2020-03-30,deposit,171
177,2020-03-21,deposit,411
177,2020-02-22,withdrawal,853
177,2020-03-20,deposit,948
177,2020-03-14,deposit,78
177,2020-02-01,withdrawal,645
177,2020-03-05,withdrawal,681
177,2020-01-22,deposit,54
177,2020-02-08,deposit,802
177,2020-03-12,deposit,832
177,2020-04-01,deposit,985
177,2020-03-23,deposit,772
177,2020-03-28,deposit,499
177,2020-04-15,deposit,789
313,2020-04-13,deposit,840
313,2020-02-08,deposit,53
313,2020-03-09,deposit,860
313,2020-02-05,deposit,69
313,2020-02-02,deposit,85
313,2020-03-02,withdrawal,440
313,2020-04-01,deposit,634
313,2020-02-11,deposit,388
313,2020-04-27,deposit,197
313,2020-01-30,deposit,191
313,2020-03-08,deposit,344
313,2020-03-30,deposit,639
313,2020-02-19,withdrawal,110
65,2020-03-03,deposit,81
65,2020-03-17,deposit,260
65,2020-03-26,deposit,96
65,2020-04-10,deposit,931
65,2020-01-30,deposit,665
65,2020-03-26,withdrawal,558
124,2020-03-09,deposit,249
124,2020-03-28,deposit,46
124,2020-03-16,deposit,874
124,2020-02-07,deposit,710
124,2020-02-26,deposit,429
124,2020-03-15,deposit,326
124,2020-01-14,deposit,579
124,2020-01-14,deposit,564
124,2020-03-22,deposit,172
124,2020-03-12,withdrawal,697
124,2020-02-03,withdrawal,427
124,2020-01-19,withdrawal,285
124,2020-02-09,deposit,162
124,2020-01-11,withdrawal,37
124,2020-01-16,withdrawal,249
124,2020-03-22,withdrawal,705
124,2020-02-11,deposit,273
426,2020-04-10,withdrawal,310
426,2020-04-11,withdrawal,243
426,2020-03-06,deposit,532
426,2020-03-21,withdrawal,59
426,2020-01-22,deposit,984
426,2020-01-30,deposit,230
426,2020-02-14,deposit,7
426,2020-03-30,deposit,270
426,2020-02-01,deposit,861
426,2020-04-08,deposit,325
426,2020-02-03,deposit,860
426,2020-03-10,withdrawal,229
426,2020-01-27,deposit,408
426,2020-04-05,deposit,122
426,2020-02-26,deposit,462
426,2020-02-29,withdrawal,746
413,2020-02-01,deposit,851
413,2020-02-05,withdrawal,389
413,2020-01-28,withdrawal,793
413,2020-02-25,deposit,702
413,2020-02-10,deposit,223
413,2020-04-01,deposit,271
413,2020-02-16,withdrawal,957
413,2020-01-28,deposit,508
386,2020-03-23,deposit,681
386,2020-04-20,withdrawal,771
386,2020-03-18,deposit,489
386,2020-04-22,deposit,953
386,2020-03-08,deposit,470
386,2020-01-27,deposit,254
386,2020-04-13,deposit,328
386,2020-02-22,deposit,110
386,2020-04-02,withdrawal,315
386,2020-02-02,deposit,239
386,2020-04-03,deposit,975
386,2020-03-29,withdrawal,863
386,2020-04-11,withdrawal,385
464,2020-04-11,deposit,983
464,2020-03-27,withdrawal,855
464,2020-03-24,deposit,609
33,2020-03-18,deposit,732
33,2020-03-26,deposit,351
33,2020-03-01,deposit,18
33,2020-02-08,deposit,176
33,2020-03-01,deposit,581
33,2020-03-15,deposit,454
33,2020-03-08,withdrawal,63
33,2020-02-05,withdrawal,321
33,2020-04-01,deposit,375
33,2020-04-09,deposit,602
33,2020-04-18,deposit,184
33,2020-04-22,withdrawal,88
33,2020-02-14,deposit,778
33,2020-03-29,deposit,872
33,2020-04-08,deposit,559
33,2020-02-26,deposit,334
33,2020-03-03,deposit,260
113,2020-02-04,deposit,17
113,2020-02-23,deposit,48
113,2020-01-23,deposit,525
113,2020-04-03,withdrawal,211
113,2020-03-26,deposit,780
113,2020-02-06,withdrawal,245
113,2020-03-13,withdrawal,468
113,2020-03-11,deposit,21
113,2020-04-02,withdrawal,255
113,2020-02-21,deposit,753
113,2020-04-09,deposit,686
113,2020-03-10,withdrawal,544
113,2020-03-23,deposit,203
94,2020-03-23,deposit,6690
94,2020-01-25,withdrawal,1449
94,2020-02-02,withdrawal,1738
94,2020-03-08,withdrawal,1736
94,2020-02-29,deposit,6008
94,2020-01-30,withdrawal,1784
94,2020-01-13,withdrawal,1435
197,2020-03-20,deposit,970
197,2020-04-11,deposit,257
197,2020-03-07,deposit,922
197,2020-03-10,withdrawal,852
197,2020-03-25,deposit,994
197,2020-02-29,deposit,345
197,2020-02-09,deposit,964
197,2020-03-31,deposit,137
197,2020-04-16,deposit,904
197,2020-04-17,deposit,88
197,2020-04-11,deposit,733
197,2020-02-23,deposit,415
197,2020-02-23,deposit,792
197,2020-02-08,deposit,825
197,2020-03-14,withdrawal,356
197,2020-04-02,withdrawal,39
197,2020-01-26,withdrawal,649
197,2020-04-08,deposit,963
197,2020-03-31,deposit,655
197,2020-04-11,deposit,446
164,2020-02-16,deposit,409
300,2020-02-12,withdrawal,651
300,2020-02-04,withdrawal,372
300,2020-03-22,deposit,299
300,2020-03-01,deposit,186
300,2020-04-15,withdrawal,75
300,2020-03-30,deposit,215
300,2020-03-10,deposit,24
300,2020-03-25,deposit,389
300,2020-02-13,deposit,78
300,2020-03-27,withdrawal,811
300,2020-03-31,deposit,687
300,2020-03-27,withdrawal,800
300,2020-02-17,withdrawal,540
300,2020-03-02,deposit,916
300,2020-03-11,withdrawal,139
300,2020-03-13,deposit,87
300,2020-02-09,deposit,20
300,2020-04-17,deposit,730
467,2020-03-26,deposit,116
467,2020-01-24,deposit,314
467,2020-03-12,deposit,809
467,2020-02-27,deposit,29
467,2020-03-10,deposit,129
467,2020-02-19,deposit,819
467,2020-02-16,deposit,556
467,2020-01-20,deposit,432
467,2020-02-21,withdrawal,173
467,2020-03-28,deposit,488
467,2020-03-03,withdrawal,978
467,2020-01-20,deposit,786
467,2020-02-22,withdrawal,612
467,2020-04-06,withdrawal,873
467,2020-02-07,deposit,1
467,2020-03-12,deposit,368
467,2020-04-03,withdrawal,691
467,2020-01-29,deposit,238
467,2020-03-06,deposit,852
467,2020-01-29,deposit,514
467,2020-02-14,deposit,968
7,2020-03-22,withdrawal,44
7,2020-02-29,deposit,888
7,2020-03-16,deposit,962
7,2020-02-03,deposit,77
7,2020-04-04,withdrawal,525
7,2020-02-06,deposit,688
7,2020-04-17,deposit,615
7,2020-03-04,withdrawal,29
7,2020-02-22,deposit,617
7,2020-03-10,deposit,723
7,2020-03-03,deposit,328
7,2020-02-11,deposit,93
231,2020-03-13,deposit,258
231,2020-03-31,withdrawal,67
231,2020-02-14,withdrawal,572
231,2020-01-28,withdrawal,120
231,2020-03-06,deposit,952
231,2020-01-30,deposit,238
231,2020-04-04,deposit,22
231,2020-04-09,withdrawal,487
231,2020-03-02,withdrawal,199
231,2020-02-16,deposit,736
231,2020-02-07,withdrawal,64
231,2020-02-22,deposit,398
497,2020-04-21,deposit,942
497,2020-02-15,deposit,291
497,2020-02-17,deposit,540
497,2020-03-07,deposit,736
497,2020-04-24,deposit,1
211,2020-04-03,deposit,333
211,2020-03-17,deposit,631
211,2020-01-24,deposit,407
211,2020-01-24,deposit,529
211,2020-02-26,deposit,735
211,2020-02-10,withdrawal,244
211,2020-02-02,deposit,658
211,2020-03-20,deposit,79
211,2020-03-16,deposit,141
211,2020-02-17,withdrawal,718
211,2020-03-20,withdrawal,822
211,2020-03-02,deposit,296
211,2020-03-23,withdrawal,278
211,2020-03-21,withdrawal,856
211,2020-03-05,deposit,791
211,2020-03-28,withdrawal,814
211,2020-02-17,deposit,801
211,2020-04-12,withdrawal,526
47,2020-03-05,deposit,466
47,2020-03-28,deposit,867
47,2020-01-26,withdrawal,554
47,2020-02-14,deposit,532
47,2020-04-08,deposit,307
47,2020-02-12,deposit,496
47,2020-03-31,withdrawal,998
47,2020-01-31,deposit,467
47,2020-02-26,deposit,281
47,2020-02-03,deposit,35
47,2020-01-31,withdrawal,822
47,2020-03-15,withdrawal,707
47,2020-02-14,deposit,307
47,2020-01-22,deposit,447
47,2020-03-26,withdrawal,275
47,2020-02-04,withdrawal,647
321,2020-02-21,deposit,193
321,2020-02-17,deposit,403
321,2020-02-28,withdrawal,246
321,2020-04-04,deposit,785
83,2020-03-18,deposit,617
83,2020-02-19,deposit,308
83,2020-02-27,deposit,41
83,2020-01-27,deposit,718
83,2020-02-11,deposit,787
83,2020-01-25,deposit,875
83,2020-04-07,deposit,365
83,2020-03-03,withdrawal,301
83,2020-02-09,withdrawal,655
83,2020-03-30,deposit,67
83,2020-03-30,deposit,247
83,2020-03-21,deposit,827
83,2020-03-09,deposit,713
83,2020-03-28,deposit,566
4,2020-01-21,deposit,390
4,2020-03-25,deposit,193
469,2020-03-26,deposit,867
469,2020-02-13,deposit,140
469,2020-03-24,deposit,703
469,2020-04-10,deposit,735
469,2020-02-28,deposit,468
469,2020-02-17,withdrawal,630
469,2020-01-30,deposit,89
469,2020-03-08,deposit,437
469,2020-02-04,deposit,914
469,2020-03-23,deposit,15
469,2020-02-21,deposit,883
469,2020-03-03,withdrawal,295
469,2020-03-08,deposit,761
469,2020-03-01,withdrawal,789
329,2020-04-04,deposit,271
329,2020-04-03,deposit,103
329,2020-02-22,deposit,594
329,2020-03-22,withdrawal,375
329,2020-03-12,withdrawal,253
329,2020-02-14,withdrawal,662
329,2020-04-01,deposit,932
329,2020-04-03,deposit,598
329,2020-02-04,deposit,571
329,2020-01-22,deposit,108
329,2020-02-15,withdrawal,144
76,2020-02-14,deposit,716
76,2020-01-24,deposit,981
76,2020-02-05,deposit,847
76,2020-03-26,deposit,598
76,2020-02-10,deposit,859
76,2020-02-23,deposit,693
76,2020-02-08,deposit,754
76,2020-01-21,withdrawal,775
76,2020-01-11,deposit,139
76,2020-02-08,deposit,367
76,2020-01-04,deposit,553
76,2020-03-02,withdrawal,251
76,2020-01-29,deposit,771
76,2020-01-05,withdrawal,485
76,2020-01-13,withdrawal,900
76,2020-03-07,withdrawal,797
325,2020-02-06,withdrawal,274
325,2020-03-01,deposit,959
325,2020-02-16,withdrawal,725
325,2020-03-23,deposit,384
325,2020-02-21,withdrawal,939
325,2020-03-10,deposit,114
325,2020-03-11,deposit,499
325,2020-03-28,deposit,714
35,2020-03-01,deposit,305
35,2020-02-03,withdrawal,733
35,2020-03-13,deposit,706
35,2020-03-20,deposit,500
35,2020-01-25,deposit,472
35,2020-02-06,deposit,595
35,2020-01-19,deposit,159
35,2020-03-01,deposit,778
35,2020-03-30,deposit,327
35,2020-01-25,withdrawal,403
35,2020-01-26,deposit,339
35,2020-03-18,deposit,664
80,2020-03-26,deposit,80
80,2020-03-31,deposit,517
80,2020-02-18,deposit,395
80,2020-03-13,deposit,131
80,2020-04-16,deposit,423
290,2020-02-12,deposit,174
290,2020-04-05,deposit,583
290,2020-04-05,deposit,871
290,2020-02-26,withdrawal,302
290,2020-04-09,deposit,586
290,2020-02-15,deposit,698
290,2020-02-09,withdrawal,531
290,2020-01-20,deposit,737
290,2020-03-20,deposit,922
290,2020-02-20,withdrawal,195
290,2020-02-01,deposit,858
290,2020-01-21,deposit,734
181,2020-02-17,deposit,673
181,2020-01-22,deposit,669
181,2020-03-23,withdrawal,384
181,2020-02-26,deposit,789
181,2020-02-25,deposit,596
181,2020-02-10,deposit,674
181,2020-02-06,deposit,712
181,2020-02-13,deposit,880
181,2020-02-24,deposit,576
181,2020-03-12,withdrawal,349
181,2020-01-15,deposit,176
181,2020-03-22,withdrawal,365
181,2020-01-29,withdrawal,870
181,2020-01-26,withdrawal,165
181,2020-01-17,withdrawal,370
181,2020-03-24,deposit,339
181,2020-03-27,withdrawal,360
333,2020-01-28,deposit,975
333,2020-04-04,deposit,353
333,2020-03-12,deposit,968
333,2020-02-16,deposit,501
333,2020-03-24,deposit,587
333,2020-01-08,deposit,481
333,2020-01-16,deposit,830
333,2020-02-21,withdrawal,499
333,2020-03-24,deposit,25
333,2020-01-13,deposit,140
333,2020-02-17,deposit,295
333,2020-03-25,deposit,886
333,2020-02-25,deposit,195
400,2020-04-18,deposit,803
400,2020-02-21,deposit,395
400,2020-01-26,withdrawal,536
400,2020-04-11,deposit,944
400,2020-02-26,deposit,73
400,2020-02-04,withdrawal,242
149,2020-01-30,deposit,498
149,2020-03-19,withdrawal,791
149,2020-03-11,deposit,30
149,2020-01-26,deposit,985
149,2020-03-27,deposit,14
149,2020-03-02,deposit,732
149,2020-03-24,deposit,15
149,2020-03-11,withdrawal,520
149,2020-03-15,deposit,822
149,2020-03-18,withdrawal,825
149,2020-02-28,deposit,23
11,2020-03-15,deposit,549
11,2020-03-19,deposit,316
11,2020-03-19,deposit,806
11,2020-03-07,deposit,320
11,2020-03-20,deposit,302
11,2020-02-04,withdrawal,350
11,2020-04-16,withdrawal,328
11,2020-02-25,withdrawal,375
11,2020-03-20,withdrawal,137
11,2020-01-20,deposit,947
11,2020-01-20,deposit,448
11,2020-03-31,deposit,579
11,2020-03-31,deposit,10
11,2020-03-23,deposit,178
11,2020-01-20,deposit,409
11,2020-03-24,deposit,852
243,2020-03-24,deposit,32
243,2020-01-05,deposit,439
243,2020-03-13,deposit,964
243,2020-01-14,withdrawal,176
243,2020-03-21,deposit,351
347,2020-03-20,deposit,737
347,2020-03-24,deposit,970
347,2020-03-24,deposit,705
347,2020-03-31,deposit,395
347,2020-03-16,deposit,68
347,2020-02-23,withdrawal,942
347,2020-02-29,withdrawal,227
347,2020-01-13,deposit,232
347,2020-03-06,withdrawal,194
86,2020-01-13,deposit,592
86,2020-03-26,deposit,772
86,2020-03-11,deposit,901
86,2020-01-26,deposit,662
86,2020-01-26,deposit,143
86,2020-03-20,deposit,595
86,2020-03-28,deposit,356
86,2020-03-30,deposit,563
86,2020-03-02,withdrawal,767
86,2020-03-08,withdrawal,217
86,2020-01-22,deposit,144
86,2020-02-12,withdrawal,582
86,2020-01-18,withdrawal,681
86,2020-02-21,withdrawal,541
86,2020-02-09,withdrawal,993
86,2020-02-06,deposit,125
86,2020-02-24,deposit,865
86,2020-03-22,deposit,710
237,2020-04-08,deposit,480
237,2020-04-05,deposit,653
237,2020-02-09,withdrawal,29
237,2020-02-15,withdrawal,289
237,2020-02-15,withdrawal,217
237,2020-01-21,withdrawal,280
237,2020-04-01,withdrawal,155
237,2020-02-07,deposit,845
237,2020-04-12,deposit,782
237,2020-03-16,deposit,679
237,2020-03-23,deposit,752
237,2020-04-02,deposit,9
229,2020-03-16,deposit,915
229,2020-02-19,deposit,997
229,2020-01-30,deposit,441
209,2020-03-08,deposit,522
209,2020-03-30,deposit,522
209,2020-03-01,withdrawal,430
209,2020-03-21,withdrawal,66
209,2020-04-03,withdrawal,501
209,2020-04-19,withdrawal,584
209,2020-03-14,deposit,909
209,2020-02-24,deposit,174
209,2020-03-14,deposit,913
209,2020-01-30,withdrawal,903
209,2020-01-25,deposit,904
209,2020-02-22,withdrawal,738
209,2020-01-24,deposit,363
404,2020-02-05,withdrawal,44
404,2020-01-09,deposit,229
404,2020-02-27,deposit,853
404,2020-03-27,deposit,364
404,2020-01-24,withdrawal,867
404,2020-03-23,deposit,720
404,2020-03-11,withdrawal,351
404,2020-01-16,deposit,933
404,2020-03-08,deposit,41
404,2020-02-06,deposit,329
404,2020-01-07,withdrawal,137
404,2020-01-17,deposit,190
404,2020-03-31,deposit,908
404,2020-01-02,withdrawal,636
404,2020-02-14,deposit,515
404,2020-02-12,deposit,981
404,2020-01-25,deposit,333
404,2020-01-05,withdrawal,42
404,2020-01-16,deposit,592
404,2020-03-16,deposit,563
220,2020-04-05,withdrawal,657
220,2020-02-26,withdrawal,418
220,2020-03-29,deposit,972
220,2020-04-01,deposit,326
220,2020-02-02,deposit,776
220,2020-04-13,deposit,164
220,2020-03-23,deposit,350
220,2020-03-19,deposit,579
220,2020-02-16,deposit,514
220,2020-04-06,withdrawal,762
220,2020-02-09,deposit,465
114,2020-04-06,deposit,974
114,2020-03-28,deposit,574
476,2020-03-29,withdrawal,943
476,2020-02-17,deposit,227
476,2020-02-15,deposit,567
476,2020-04-05,deposit,581
476,2020-04-11,deposit,654
476,2020-02-18,deposit,826
476,2020-03-10,deposit,395
476,2020-02-28,deposit,469
476,2020-03-21,deposit,575
476,2020-03-03,deposit,551
476,2020-04-25,deposit,929
476,2020-04-04,deposit,851
476,2020-01-31,withdrawal,868
476,2020-04-23,deposit,898
476,2020-02-19,deposit,689
476,2020-04-06,deposit,916
476,2020-04-09,withdrawal,338
476,2020-02-17,deposit,314
476,2020-02-26,withdrawal,507
273,2020-02-22,withdrawal,826
273,2020-04-07,withdrawal,147
273,2020-04-13,deposit,226
273,2020-03-25,deposit,995
273,2020-02-08,deposit,751
273,2020-04-06,deposit,859
273,2020-03-23,deposit,684
273,2020-02-13,withdrawal,883
273,2020-02-15,deposit,215
259,2020-03-17,withdrawal,593
259,2020-02-22,withdrawal,464
259,2020-01-14,deposit,714
259,2020-03-30,withdrawal,821
259,2020-02-23,deposit,639
259,2020-01-25,withdrawal,352
259,2020-02-17,withdrawal,982
259,2020-02-06,deposit,347
259,2020-03-08,deposit,223
259,2020-01-18,deposit,745
259,2020-02-18,withdrawal,41
259,2020-01-18,deposit,695
259,2020-01-08,deposit,672
259,2020-01-30,deposit,188
259,2020-01-31,deposit,632
140,2020-04-16,withdrawal,336
140,2020-04-22,deposit,540
140,2020-03-21,deposit,11
140,2020-03-26,deposit,995
140,2020-03-22,withdrawal,656
140,2020-01-26,deposit,665
140,2020-04-06,withdrawal,877
140,2020-04-09,deposit,590
140,2020-02-01,deposit,180
140,2020-03-05,withdrawal,339
140,2020-02-13,deposit,543
140,2020-03-28,deposit,830
140,2020-04-02,deposit,127
140,2020-04-19,deposit,993
140,2020-04-13,withdrawal,647
140,2020-04-18,deposit,986
208,2020-02-04,deposit,131
208,2020-04-17,deposit,955
355,2020-02-09,deposit,767
355,2020-03-24,deposit,943
355,2020-04-08,withdrawal,630
355,2020-02-18,deposit,716
355,2020-01-24,deposit,612
355,2020-04-19,deposit,915
78,2020-04-14,deposit,259
78,2020-03-22,deposit,511
78,2020-03-24,deposit,659
78,2020-02-11,deposit,108
78,2020-03-13,deposit,103
78,2020-02-12,withdrawal,289
78,2020-01-31,deposit,292
78,2020-02-03,deposit,935
78,2020-02-05,deposit,640
78,2020-02-16,deposit,300
232,2020-01-11,deposit,833
232,2020-01-23,deposit,551
232,2020-03-09,deposit,22
232,2020-02-08,deposit,227
232,2020-02-16,deposit,502
232,2020-02-21,withdrawal,252
232,2020-01-27,deposit,809
232,2020-03-06,withdrawal,738
232,2020-02-27,deposit,455
232,2020-03-28,deposit,584
232,2020-02-10,deposit,411
232,2020-03-30,deposit,235
232,2020-02-10,withdrawal,54
232,2020-02-16,deposit,612
232,2020-02-20,deposit,227
260,2020-03-07,withdrawal,952
260,2020-01-28,deposit,966
260,2020-03-24,deposit,996
246,2020-03-25,withdrawal,689
246,2020-02-10,deposit,609
246,2020-04-09,withdrawal,955
246,2020-03-03,deposit,909
246,2020-04-07,deposit,265
246,2020-02-18,deposit,531
246,2020-04-03,deposit,859
246,2020-03-05,withdrawal,527
246,2020-04-08,deposit,860
24,2020-03-09,deposit,545
24,2020-03-09,deposit,275
24,2020-02-17,deposit,275
24,2020-02-12,deposit,440
24,2020-02-09,withdrawal,149
24,2020-02-12,deposit,218
24,2020-02-07,withdrawal,505
24,2020-03-06,deposit,289
24,2020-02-29,deposit,355
15,2020-04-02,deposit,723
486,2020-01-21,withdrawal,1308
486,2020-02-08,withdrawal,1618
486,2020-01-22,deposit,6854
486,2020-01-30,withdrawal,1882
486,2020-03-10,withdrawal,1858
340,2020-01-18,withdrawal,699
340,2020-03-18,deposit,356
340,2020-01-18,deposit,443
340,2020-02-19,deposit,930
340,2020-02-18,deposit,546
340,2020-03-30,deposit,631
340,2020-03-13,withdrawal,874
340,2020-03-24,deposit,547
340,2020-04-01,deposit,831
340,2020-02-13,deposit,880
340,2020-03-15,deposit,665
340,2020-03-17,deposit,203
340,2020-03-18,withdrawal,756
340,2020-02-06,deposit,644
340,2020-03-02,deposit,154
340,2020-02-04,deposit,17
340,2020-02-14,deposit,529
340,2020-03-21,deposit,619
44,2020-04-08,deposit,320
44,2020-02-12,deposit,671
44,2020-01-20,withdrawal,761
471,2020-03-09,deposit,49
471,2020-03-07,deposit,211
471,2020-03-02,deposit,197
471,2020-04-09,deposit,649
459,2020-02-25,withdrawal,880
459,2020-02-19,deposit,247
459,2020-03-19,deposit,394
459,2020-01-16,deposit,611
459,2020-03-01,deposit,457
459,2020-02-13,withdrawal,971
459,2020-03-14,deposit,15
459,2020-02-17,deposit,585
459,2020-02-16,deposit,456
459,2020-02-24,deposit,543
459,2020-02-02,deposit,168
459,2020-02-23,deposit,138
274,2020-01-07,deposit,763
274,2020-02-13,deposit,192
274,2020-02-09,deposit,949
274,2020-03-12,deposit,345
274,2020-03-01,deposit,156
274,2020-02-15,deposit,815
274,2020-01-04,withdrawal,839
274,2020-01-04,deposit,359
274,2020-01-03,withdrawal,437
274,2020-02-23,withdrawal,493
274,2020-01-03,deposit,174
274,2020-01-18,deposit,318
274,2020-02-17,deposit,554
274,2020-01-08,withdrawal,217
274,2020-02-28,deposit,79
274,2020-03-09,deposit,895
103,2020-03-26,deposit,406
103,2020-03-19,withdrawal,839
103,2020-01-18,withdrawal,512
103,2020-03-18,deposit,688
103,2020-02-16,deposit,555
103,2020-03-09,deposit,410
103,2020-03-10,deposit,358
103,2020-03-19,deposit,435
103,2020-02-16,deposit,535
103,2020-01-18,deposit,459
103,2020-03-19,deposit,193
103,2020-01-14,withdrawal,353
101,2020-03-07,withdrawal,895
101,2020-01-18,deposit,620
101,2020-03-12,deposit,544
101,2020-03-16,deposit,463
101,2020-02-05,withdrawal,840
101,2020-03-15,deposit,535
335,2020-02-07,deposit,217
335,2020-01-27,deposit,93
